micros	tikcs
21707652	-1875
21709012	-1875
21710372	-1875
21711732	-1875
21713092	-1875
21714452	-1875
21715812	-1875
21717172	-1875
21718532	-1875
21719892	-1875
21721252	-1875
21722612	-1875
21723972	-1875
21725332	-1875
21726692	-1875
21728052	-1875
21729412	-1875
21730772	-1875
21732132	-1875
21733492	-1875
21734852	-1875
21736212	-1875
21737572	-1875
21738932	-1875
21740292	-1875
21741652	-1875
21743012	-1875
21744372	-1875
21745732	-1875
21747092	-1875
21748452	-1875
21749812	-1875
21751172	-1875
21752532	-1875
21753892	-1875
21755252	-1875
21756612	-1875
21757972	-1875
21759332	-1875
21760692	-1875
21762060	-1875
21763412	-1875
21764772	-1875
21766132	-1875
21767492	-1875
21768852	-1875
21770212	-1875
21771572	-1875
21772932	-1875
21774292	-1875
21775652	-1875
21777012	-1875
21778372	-1875
21779732	-1875
21781092	-1875
21782452	-1875
21783812	-1875
21785172	-1875
21786532	-1875
21787892	-1875
21789252	-1875
21790612	-1875
21791972	-1875
21793332	-1875
21794692	-1875
21796052	-1875
21797412	-1875
21798772	-1875
21800132	-1875
21801492	-1875
21802852	-1875
21804212	-1875
21805572	-1875
21806932	-1875
21808292	-1875
21809652	-1875
21811012	-1875
21812372	-1875
21813732	-1875
21815092	-1875
21816452	-1875
21817812	-1875
21819172	-1875
21820532	-1875
21821892	-1875
21823252	-1875
21824612	-1875
21825972	-1875
21827332	-1875
21828692	-1875
21830052	-1875
21831412	-1875
21832772	-1875
21834132	-1875
21835492	-1875
21836852	-1875
21838212	-1875
21839572	-1875
21840932	-1875
21842292	-1874
21843652	-1874
21845012	-1874
21846372	-1874
21847732	-1874
21849100	-1874
21850452	-1874
21851812	-1874
21853172	-1874
21854532	-1874
21855892	-1874
21857252	-1874
21858612	-1874
21859972	-1874
21861332	-1874
21862692	-1874
21864052	-1874
21865412	-1874
21866772	-1874
21868132	-1874
21869492	-1874
21870852	-1874
21872212	-1874
21873572	-1874
21874932	-1874
21876292	-1874
21877652	-1874
21879012	-1874
21880372	-1874
21881732	-1874
21883092	-1874
21884452	-1874
21885812	-1874
21887172	-1874
21888532	-1874
21889892	-1874
21891252	-1874
21892612	-1874
21893972	-1874
21895332	-1874
21896692	-1874
21898052	-1874
21899412	-1874
21900772	-1874
21902132	-1874
21903492	-1874
21904852	-1874
21906212	-1874
21907572	-1874
21908932	-1874
21910292	-1874
21911652	-1874
21913012	-1874
21914372	-1874
21915732	-1874
21917092	-1874
21918452	-1874
21919812	-1874
21921172	-1874
21922532	-1874
21923892	-1874
21925252	-1874
21926612	-1874
21927972	-1874
21929332	-1874
21930692	-1874
21932052	-1874
21933412	-1874
21934772	-1874
21936140	-1874
21937492	-1874
21938852	-1874
21940212	-1874
21941572	-1874
21942932	-1874
21944292	-1874
21945652	-1874
21947012	-1874
21948372	-1874
21949732	-1874
21951092	-1874
21952452	-1874
21953812	-1874
21955172	-1874
21956532	-1874
21957892	-1874
21959252	-1874
21960612	-1874
21961972	-1874
21963332	-1874
21964692	-1874
21966052	-1874
21967412	-1874
21968772	-1874
21970132	-1874
21971492	-1874
21972852	-1874
21974212	-1874
21975572	-1874
21976932	-1874
21978292	-1874
21979652	-1874
21981012	-1874
21982372	-1874
21983732	-1874
21985092	-1874
21986452	-1874
21987812	-1874
21989172	-1874
21990532	-1874
21991892	-1874
21993252	-1874
21994612	-1874
21995972	-1874
21997332	-1874
21998692	-1874
22000052	-1874
22001412	-1874
22002772	-1874
22004132	-1874
22005492	-1874
22006852	-1873
22008212	-1873
22009572	-1873
22010932	-1873
22012292	-1873
22013652	-1873
22015012	-1873
22016372	-1873
22017732	-1872
22019092	-1872
22020452	-1872
22021812	-1872
22023180	-1872
22024532	-1872
22025892	-1872
22027252	-1872
22028612	-1871
22029972	-1871
22031332	-1871
22032692	-1871
22034052	-1871
22035412	-1870
22036772	-1870
22038132	-1870
22039492	-1870
22040852	-1870
22042212	-1869
22043572	-1869
22044932	-1869
22046292	-1869
22047652	-1869
22049012	-1868
22050372	-1868
22051732	-1868
22053092	-1868
22054452	-1868
22055812	-1867
22057172	-1867
22058532	-1867
22059892	-1867
22061252	-1866
22062612	-1866
22063972	-1866
22065332	-1866
22066692	-1865
22068052	-1865
22069412	-1865
22070772	-1865
22072132	-1864
22073492	-1864
22074852	-1864
22076212	-1863
22077572	-1863
22078932	-1863
22080292	-1863
22081652	-1862
22083012	-1862
22084372	-1862
22085732	-1861
22087092	-1861
22088452	-1861
22089812	-1861
22091172	-1860
22092532	-1860
22093892	-1860
22095252	-1859
22096612	-1859
22097972	-1859
22099332	-1858
22100692	-1858
22102052	-1858
22103412	-1858
22104772	-1857
22106132	-1857
22107492	-1857
22108852	-1856
22110220	-1856
22111572	-1856
22112932	-1855
22114292	-1855
22115652	-1855
22117012	-1854
22118372	-1854
22119732	-1854
22121104	-1853
22122452	-1853
22123812	-1853
22125172	-1852
22126532	-1852
22127892	-1852
22129252	-1851
22130612	-1851
22131972	-1851
22133332	-1850
22134692	-1850
22136052	-1850
22137412	-1849
22138772	-1849
22140132	-1849
22141492	-1848
22142852	-1848
22144212	-1848
22145572	-1847
22146932	-1847
22148292	-1847
22149652	-1846
22151012	-1846
22152372	-1845
22153732	-1845
22155092	-1845
22156452	-1844
22157812	-1844
22159172	-1844
22160532	-1843
22161892	-1843
22163252	-1843
22164612	-1842
22165972	-1842
22167332	-1842
22168692	-1841
22170052	-1841
22171412	-1840
22172772	-1840
22174132	-1840
22175492	-1839
22176852	-1839
22178212	-1839
22179572	-1838
22180932	-1838
22182292	-1838
22183652	-1837
22185012	-1837
22186372	-1837
22187732	-1836
22189092	-1836
22190452	-1835
22191812	-1835
22193172	-1835
22194532	-1834
22195892	-1834
22197260	-1834
22198612	-1833
22199972	-1833
22201332	-1832
22202692	-1832
22204052	-1832
22205412	-1831
22206772	-1831
22208132	-1831
22209492	-1830
22210852	-1830
22212212	-1830
22213572	-1829
22214932	-1829
22216292	-1828
22217652	-1828
22219012	-1828
22220372	-1827
22221732	-1827
22223092	-1826
22224452	-1826
22225812	-1826
22227172	-1825
22228532	-1825
22229892	-1825
22231252	-1824
22232612	-1824
22233972	-1823
22235332	-1823
22236692	-1823
22238052	-1822
22239412	-1822
22240772	-1821
22242132	-1821
22243492	-1820
22244852	-1820
22246212	-1820
22247572	-1819
22248932	-1819
22250292	-1818
22251652	-1818
22253012	-1818
22254372	-1817
22255732	-1817
22257092	-1816
22258452	-1816
22259812	-1815
22261172	-1815
22262532	-1814
22263892	-1814
22265252	-1814
22266612	-1813
22267972	-1813
22269332	-1812
22270692	-1812
22272052	-1811
22273412	-1811
22274772	-1810
22276132	-1810
22277492	-1810
22278852	-1809
22280212	-1809
22281572	-1808
22282932	-1808
22284300	-1807
22285652	-1807
22287012	-1806
22288372	-1806
22289732	-1806
22291092	-1805
22292452	-1805
22293812	-1804
22295172	-1804
22296532	-1803
22297892	-1803
22299252	-1802
22300612	-1802
22301972	-1801
22303332	-1801
22304692	-1800
22306052	-1800
22307412	-1799
22308772	-1799
22310132	-1799
22311492	-1798
22312852	-1798
22314212	-1797
22315572	-1797
22316932	-1796
22318292	-1796
22319652	-1795
22321012	-1795
22322372	-1794
22323732	-1794
22325092	-1793
22326452	-1793
22327812	-1792
22329172	-1792
22330532	-1791
22331892	-1791
22333252	-1790
22334612	-1790
22335972	-1790
22337332	-1789
22338692	-1789
22340052	-1788
22341412	-1788
22342772	-1787
22344132	-1787
22345492	-1786
22346852	-1786
22348212	-1785
22349572	-1785
22350932	-1784
22352292	-1784
22353652	-1783
22355012	-1783
22356372	-1782
22357732	-1782
22359092	-1781
22360452	-1781
22361812	-1780
22363172	-1780
22364532	-1779
22365892	-1779
22367252	-1778
22368612	-1778
22369972	-1778
22371340	-1777
22372692	-1777
22374052	-1776
22375412	-1776
22376772	-1775
22378132	-1775
22379492	-1774
22380852	-1774
22382212	-1773
22383572	-1773
22384932	-1772
22386292	-1772
22387652	-1771
22389012	-1771
22390372	-1770
22391732	-1770
22393092	-1769
22394452	-1769
22395812	-1768
22397172	-1768
22398532	-1767
22399892	-1767
22401252	-1766
22402612	-1766
22403972	-1765
22405332	-1765
22406692	-1764
22408052	-1764
22409412	-1763
22410772	-1763
22412132	-1762
22413492	-1762
22414852	-1761
22416212	-1761
22417572	-1760
22418932	-1760
22420292	-1759
22421652	-1759
22423012	-1758
22424372	-1758
22425732	-1757
22427092	-1757
22428452	-1756
22429812	-1756
22431172	-1755
22432532	-1755
22433892	-1754
22435252	-1754
22436612	-1753
22437972	-1753
22439332	-1752
22440692	-1752
22442052	-1751
22443412	-1750
22444772	-1750
22446132	-1749
22447492	-1749
22448852	-1748
22450212	-1748
22451572	-1747
22452932	-1747
22454292	-1746
22455652	-1746
22457012	-1745
22458380	-1744
22459732	-1744
22461092	-1743
22462452	-1743
22463812	-1742
22465172	-1742
22466532	-1741
22467892	-1741
22469252	-1740
22470612	-1739
22471972	-1739
22473332	-1738
22474692	-1738
22476052	-1737
22477412	-1737
22478772	-1736
22480132	-1735
22481492	-1735
22482852	-1734
22484212	-1734
22485572	-1733
22486932	-1733
22488292	-1732
22489652	-1731
22491012	-1731
22492372	-1730
22493732	-1730
22495092	-1729
22496452	-1729
22497812	-1728
22499172	-1727
22500532	-1727
22501892	-1726
22503252	-1726
22504612	-1725
22505972	-1724
22507332	-1724
22508692	-1723
22510052	-1723
22511412	-1722
22512772	-1721
22514132	-1721
22515492	-1720
22516852	-1720
22518212	-1719
22519572	-1719
22520932	-1718
22522292	-1717
22523652	-1717
22525012	-1716
22526372	-1716
22527732	-1715
22529092	-1714
22530452	-1714
22531812	-1713
22533172	-1713
22534532	-1712
22535892	-1711
22537252	-1711
22538612	-1710
22539972	-1710
22541332	-1709
22542692	-1708
22544052	-1708
22545420	-1707
22546772	-1707
22548132	-1706
22549492	-1705
22550852	-1705
22552212	-1704
22553572	-1704
22554932	-1703
22556292	-1702
22557652	-1702
22559012	-1701
22560372	-1701
22561732	-1700
22563092	-1699
22564452	-1699
22565812	-1698
22567172	-1697
22568532	-1697
22569892	-1696
22571252	-1696
22572612	-1695
22573972	-1694
22575332	-1694
22576692	-1693
22578052	-1693
22579412	-1692
22580772	-1691
22582132	-1691
22583492	-1690
22584852	-1690
22586212	-1689
22587572	-1688
22588932	-1688
22590292	-1687
22591652	-1687
22593012	-1686
22594372	-1685
22595732	-1685
22597092	-1684
22598452	-1683
22599812	-1683
22601172	-1682
22602532	-1682
22603892	-1681
22605252	-1680
22606612	-1680
22607972	-1679
22609332	-1679
22610692	-1678
22612052	-1677
22613412	-1677
22614772	-1676
22616132	-1676
22617492	-1675
22618852	-1674
22620212	-1674
22621572	-1673
22622932	-1672
22624292	-1672
22625652	-1671
22627012	-1671
22628372	-1670
22629732	-1669
22631092	-1669
22632460	-1668
22633812	-1667
22635172	-1667
22636532	-1666
22637892	-1665
22639252	-1665
22640612	-1664
22641972	-1664
22643332	-1663
22644692	-1662
22646052	-1662
22647412	-1661
22648772	-1660
22650132	-1660
22651492	-1659
22652852	-1658
22654212	-1658
22655572	-1657
22656932	-1656
22658292	-1656
22659652	-1655
22661012	-1654
22662372	-1654
22663732	-1653
22665092	-1652
22666452	-1652
22667812	-1651
22669172	-1650
22670532	-1650
22671892	-1649
22673252	-1648
22674612	-1648
22675972	-1647
22677332	-1646
22678692	-1646
22680052	-1645
22681412	-1644
22682772	-1643
22684132	-1643
22685504	-1642
22686852	-1641
22688212	-1641
22689572	-1640
22690932	-1639
22692292	-1639
22693652	-1638
22695012	-1637
22696372	-1637
22697732	-1636
22699092	-1635
22700452	-1635
22701812	-1634
22703172	-1633
22704532	-1632
22705892	-1632
22707252	-1631
22708612	-1630
22709972	-1630
22711332	-1629
22712692	-1628
22714052	-1628
22715412	-1627
22716772	-1626
22718132	-1626
22719500	-1625
22720852	-1624
22722212	-1623
22723572	-1623
22724932	-1622
22726292	-1621
22727652	-1621
22729012	-1620
22730372	-1619
22731732	-1619
22733092	-1618
22734452	-1617
22735812	-1616
22737172	-1616
22738532	-1615
22739892	-1614
22741252	-1614
22742612	-1613
22743972	-1612
22745332	-1611
22746692	-1611
22748052	-1610
22749412	-1609
22750772	-1609
22752132	-1608
22753492	-1607
22754852	-1607
22756212	-1606
22757572	-1605
22758932	-1604
22760292	-1604
22761652	-1603
22763012	-1602
22764372	-1602
22765732	-1601
22767092	-1600
22768452	-1599
22769812	-1599
22771172	-1598
22772532	-1597
22773892	-1597
22775252	-1596
22776612	-1595
22777972	-1594
22779332	-1594
22780692	-1593
22782052	-1592
22783412	-1592
22784772	-1591
22786132	-1590
22787492	-1590
22788852	-1589
22790224	-1588
22791572	-1587
22792932	-1587
22794292	-1586
22795652	-1585
22797012	-1585
22798372	-1584
22799732	-1583
22801092	-1582
22802452	-1582
22803812	-1581
22805172	-1580
22806540	-1580
22807892	-1579
22809252	-1578
22810612	-1577
22811972	-1577
22813332	-1576
22814692	-1575
22816052	-1575
22817412	-1574
22818772	-1573
22820132	-1572
22821492	-1572
22822852	-1571
22824212	-1570
22825572	-1570
22826932	-1569
22828292	-1568
22829652	-1567
22831012	-1567
22832372	-1566
22833736	-1565
22835092	-1564
22836452	-1564
22837812	-1563
22839172	-1562
22840532	-1561
22841892	-1561
22843252	-1560
22844612	-1559
22845972	-1558
22847332	-1558
22848692	-1557
22850052	-1556
22851412	-1555
22852772	-1555
22854132	-1554
22855492	-1553
22856852	-1552
22858212	-1552
22859572	-1551
22860932	-1550
22862292	-1549
22863652	-1548
22865012	-1548
22866372	-1547
22867732	-1546
22869092	-1545
22870452	-1545
22871812	-1544
22873172	-1543
22874532	-1542
22875892	-1541
22877252	-1541
22878612	-1540
22879972	-1539
22881332	-1538
22882692	-1538
22884052	-1537
22885412	-1536
22886772	-1535
22888132	-1534
22889492	-1534
22890852	-1533
22892212	-1532
22893580	-1531
22894932	-1530
22896292	-1530
22897652	-1529
22899012	-1528
22900372	-1527
22901732	-1526
22903092	-1526
22904452	-1525
22905812	-1524
22907172	-1523
22908532	-1523
22909892	-1522
22911252	-1521
22912612	-1520
22913972	-1519
22915332	-1519
22916692	-1518
22918052	-1517
22919412	-1516
22920772	-1515
22922132	-1515
22923492	-1514
22924852	-1513
22926212	-1512
22927572	-1511
22928932	-1511
22930292	-1510
22931652	-1509
22933012	-1508
22934372	-1507
22935732	-1507
22937092	-1506
22938452	-1505
22939812	-1504
22941172	-1503
22942532	-1503
22943892	-1502
22945252	-1501
22946612	-1500
22947972	-1499
22949332	-1499
22950692	-1498
22952052	-1497
22953412	-1496
22954772	-1495
22956132	-1495
22957492	-1494
22958852	-1493
22960212	-1492
22961572	-1491
22962932	-1491
22964292	-1490
22965652	-1489
22967012	-1488
22968372	-1487
22969732	-1487
22971092	-1486
22972452	-1485
22973812	-1484
22975172	-1483
22976532	-1483
22977892	-1482
22979252	-1481
22980620	-1480
22981972	-1479
22983332	-1479
22984692	-1478
22986052	-1477
22987412	-1476
22988772	-1475
22990132	-1474
22991492	-1474
22992852	-1473
22994212	-1472
22995572	-1471
22996932	-1470
22998292	-1470
22999652	-1469
23001012	-1468
23002372	-1467
23003732	-1466
23005092	-1466
23006452	-1465
23007812	-1464
23009172	-1463
23010532	-1462
23011892	-1462
23013252	-1461
23014612	-1460
23015972	-1459
23017332	-1458
23018692	-1458
23020052	-1457
23021412	-1456
23022772	-1455
23024132	-1454
23025492	-1453
23026852	-1453
23028212	-1452
23029572	-1451
23030932	-1450
23032292	-1449
23033652	-1448
23035012	-1448
23036372	-1447
23037732	-1446
23039092	-1445
23040452	-1444
23041812	-1443
23043172	-1443
23044532	-1442
23045892	-1441
23047252	-1440
23048612	-1439
23049972	-1438
23051332	-1437
23052692	-1437
23054052	-1436
23055412	-1435
23056772	-1434
23058132	-1433
23059492	-1432
23060852	-1431
23062212	-1431
23063572	-1430
23064932	-1429
23066292	-1428
23067660	-1427
23069012	-1426
23070372	-1425
23071732	-1425
23073092	-1424
23074452	-1423
23075812	-1422
23077172	-1421
23078532	-1420
23079892	-1419
23081252	-1418
23082612	-1418
23083972	-1417
23085332	-1416
23086692	-1415
23088052	-1414
23089412	-1413
23090772	-1412
23092132	-1411
23093492	-1411
23094852	-1410
23096212	-1409
23097572	-1408
23098932	-1407
23100292	-1406
23101652	-1405
23103012	-1404
23104372	-1404
23105732	-1403
23107092	-1402
23108452	-1401
23109812	-1400
23111172	-1399
23112532	-1398
23113892	-1397
23115252	-1396
23116612	-1396
23117972	-1395
23119332	-1394
23120692	-1393
23122052	-1392
23123412	-1391
23124772	-1390
23126132	-1389
23127492	-1389
23128852	-1388
23130212	-1387
23131572	-1386
23132932	-1385
23134292	-1384
23135652	-1383
23137012	-1382
23138372	-1381
23139732	-1381
23141092	-1380
23142452	-1379
23143812	-1378
23145172	-1377
23146532	-1376
23147892	-1375
23149252	-1374
23150612	-1373
23151972	-1372
23153332	-1372
23154700	-1371
23156052	-1370
23157412	-1369
23158772	-1368
23160132	-1367
23161492	-1366
23162852	-1365
23164212	-1364
23165572	-1364
23166932	-1363
23168292	-1362
23169652	-1361
23171012	-1360
23172372	-1359
23173732	-1358
23175092	-1357
23176452	-1356
23177812	-1355
23179172	-1355
23180532	-1354
23181892	-1353
23183252	-1352
23184612	-1351
23185972	-1350
23187332	-1349
23188692	-1348
23190052	-1347
23191412	-1347
23192772	-1346
23194132	-1345
23195492	-1344
23196852	-1343
23198212	-1342
23199572	-1341
23200932	-1340
23202292	-1339
23203652	-1338
23205012	-1338
23206372	-1337
23207732	-1336
23209092	-1335
23210456	-1334
23211812	-1333
23213172	-1332
23214532	-1331
23215892	-1330
23217252	-1329
23218612	-1329
23219972	-1328
23221332	-1327
23222692	-1326
23224052	-1325
23225412	-1324
23226772	-1323
23228132	-1322
23229492	-1321
23230852	-1320
23232212	-1319
23233572	-1319
23234932	-1318
23236292	-1317
23237652	-1316
23239012	-1315
23240372	-1314
23241740	-1313
23243092	-1312
23244452	-1311
23245812	-1310
23247172	-1309
23248532	-1308
23249892	-1307
23251252	-1306
23252612	-1305
23253972	-1305
23255332	-1304
23256692	-1303
23258052	-1302
23259412	-1301
23260772	-1300
23262132	-1299
23263492	-1298
23264864	-1297
23266212	-1296
23267572	-1295
23268932	-1294
23270292	-1293
23271652	-1292
23273012	-1291
23274372	-1290
23275732	-1289
23277092	-1288
23278452	-1287
23279812	-1286
23281172	-1286
23282532	-1285
23283892	-1284
23285252	-1283
23286612	-1282
23287972	-1281
23289332	-1280
23290692	-1279
23292052	-1278
23293412	-1277
23294772	-1276
23296136	-1275
23297492	-1274
23298852	-1273
23300212	-1272
23301572	-1271
23302932	-1270
23304292	-1269
23305652	-1268
23307012	-1267
23308372	-1266
23309732	-1265
23311092	-1264
23312452	-1263
23313812	-1262
23315172	-1261
23316532	-1260
23317892	-1259
23319252	-1258
23320612	-1258
23321972	-1257
23323332	-1256
23324692	-1255
23326052	-1254
23327412	-1253
23328780	-1252
23330132	-1251
23331492	-1250
23332852	-1249
23334212	-1248
23335572	-1247
23336932	-1246
23338292	-1245
23339652	-1244
23341012	-1243
23342372	-1242
23343744	-1241
23345092	-1240
23346452	-1239
23347812	-1238
23349172	-1237
23350532	-1236
23351892	-1235
23353252	-1234
23354612	-1233
23355972	-1232
23357332	-1231
23358692	-1230
23360052	-1229
23361412	-1228
23362772	-1227
23364132	-1226
23365492	-1225
23366852	-1224
23368212	-1223
23369572	-1222
23370932	-1221
23372292	-1220
23373652	-1219
23375012	-1218
23376372	-1217
23377732	-1216
23379092	-1216
23380452	-1215
23381812	-1214
23383172	-1213
23384532	-1212
23385892	-1211
23387252	-1210
23388612	-1209
23389972	-1208
23391332	-1207
23392692	-1206
23394052	-1205
23395412	-1204
23396772	-1203
23398132	-1202
23399492	-1201
23400852	-1200
23402212	-1199
23403572	-1198
23404932	-1197
23406292	-1196
23407652	-1195
23409012	-1194
23410372	-1193
23411732	-1192
23413092	-1191
23414452	-1190
23415820	-1189
23417172	-1188
23418532	-1187
23419892	-1186
23421252	-1185
23422612	-1184
23423972	-1183
23425332	-1182
23426692	-1181
23428052	-1180
23429412	-1179
23430772	-1178
23432132	-1177
23433492	-1176
23434852	-1175
23436212	-1174
23437572	-1173
23438932	-1172
23440292	-1171
23441652	-1170
23443012	-1169
23444372	-1168
23445744	-1167
23447096	-1166
23448452	-1165
23449812	-1164
23451172	-1163
23452532	-1162
23453892	-1161
23455252	-1160
23456612	-1159
23457972	-1158
23459332	-1157
23460692	-1156
23462052	-1155
23463412	-1154
23464772	-1153
23466132	-1152
23467492	-1151
23468852	-1150
23470212	-1148
23471572	-1147
23472932	-1146
23474292	-1145
23475652	-1144
23477012	-1143
23478372	-1142
23479732	-1141
23481092	-1140
23482452	-1139
23483812	-1138
23485172	-1137
23486532	-1136
23487892	-1135
23489252	-1134
23490612	-1133
23491972	-1132
23493332	-1131
23494692	-1130
23496052	-1129
23497412	-1128
23498772	-1127
23500132	-1126
23501492	-1125
23502860	-1124
23504212	-1122
23505572	-1121
23506932	-1120
23508292	-1119
23509652	-1118
23511012	-1117
23512372	-1116
23513732	-1115
23515092	-1114
23516452	-1113
23517812	-1112
23519172	-1111
23520532	-1110
23521892	-1109
23523252	-1108
23524612	-1107
23525972	-1106
23527332	-1105
23528692	-1104
23530052	-1103
23531412	-1101
23532772	-1100
23534132	-1099
23535492	-1098
23536852	-1097
23538212	-1096
23539572	-1095
23540932	-1094
23542292	-1093
23543652	-1092
23545012	-1091
23546372	-1090
23547732	-1089
23549092	-1088
23550452	-1087
23551812	-1086
23553172	-1085
23554532	-1084
23555892	-1082
23557252	-1081
23558612	-1080
23559972	-1079
23561332	-1078
23562692	-1077
23564052	-1076
23565412	-1075
23566772	-1074
23568132	-1073
23569492	-1072
23570852	-1071
23572212	-1070
23573572	-1069
23574932	-1068
23576292	-1067
23577652	-1066
23579012	-1064
23580372	-1063
23581732	-1062
23583092	-1061
23584452	-1060
23585812	-1059
23587172	-1058
23588532	-1057
23589900	-1056
23591252	-1055
23592612	-1054
23593972	-1053
23595332	-1052
23596692	-1051
23598052	-1050
23599412	-1049
23600772	-1048
23602132	-1046
23603492	-1045
23604852	-1044
23606212	-1043
23607572	-1042
23608932	-1041
23610292	-1040
23611652	-1039
23613012	-1038
23614372	-1037
23615732	-1036
23617092	-1035
23618452	-1034
23619812	-1033
23621172	-1032
23622532	-1031
23623892	-1029
23625252	-1028
23626612	-1027
23627972	-1026
23629332	-1025
23630692	-1024
23632052	-1023
23633412	-1022
23634772	-1021
23636132	-1020
23637492	-1019
23638852	-1018
23640212	-1016
23641572	-1015
23642932	-1014
23644292	-1013
23645652	-1012
23647012	-1011
23648372	-1010
23649732	-1009
23651092	-1008
23652452	-1007
23653812	-1005
23655172	-1004
23656532	-1003
23657892	-1002
23659252	-1001
23660612	-1000
23661972	-999
23663248	-998
23664524	-997
23665796	-996
23667072	-995
23668348	-994
23669624	-993
23670896	-992
23672172	-991
23673448	-989
23674724	-988
23675996	-987
23677272	-986
23678548	-985
23679824	-984
23681096	-983
23682372	-982
23683648	-981
23684924	-980
23686196	-979
23687472	-978
23688748	-977
23690032	-976
23691300	-975
23692572	-974
23693848	-973
23695124	-972
23696404	-971
23697672	-970
23698948	-969
23700224	-967
23701496	-966
23702772	-965
23704048	-964
23705324	-963
23706596	-962
23707872	-961
23709148	-960
23710424	-959
23711696	-958
23712972	-957
23714248	-956
23715524	-955
23716796	-954
23718072	-953
23719348	-952
23720624	-951
23721896	-950
23723172	-949
23724448	-947
23725724	-946
23726996	-945
23728272	-944
23729548	-943
23730824	-942
23732096	-941
23733372	-940
23734648	-939
23735924	-938
23737196	-937
23738472	-936
23739748	-935
23741024	-934
23742296	-933
23743572	-932
23744848	-931
23746124	-929
23747396	-928
23748672	-927
23749948	-926
23751224	-925
23752496	-924
23753772	-923
23755048	-922
23756324	-921
23757596	-920
23758872	-919
23760148	-918
23761424	-917
23762696	-916
23763980	-915
23765248	-914
23766524	-913
23767796	-911
23769072	-910
23770348	-909
23771624	-908
23772896	-907
23774172	-906
23775448	-905
23776724	-904
23777996	-903
23779272	-902
23780548	-901
23781824	-900
23783096	-899
23784372	-898
23785648	-897
23786924	-896
23788196	-894
23789472	-893
23790748	-892
23792024	-891
23793296	-890
23794572	-889
23795848	-888
23797124	-887
23798396	-886
23799672	-885
23800948	-884
23802224	-883
23803496	-882
23804772	-881
23806048	-880
23807324	-879
23808596	-877
23809872	-876
23811148	-875
23812424	-874
23813696	-873
23814972	-872
23816248	-871
23817524	-870
23818796	-869
23820072	-868
23821348	-867
23822624	-866
23823896	-865
23825172	-864
23826452	-862
23827724	-861
23828996	-860
23830272	-859
23831548	-858
23832824	-857
23834096	-856
23835372	-855
23836652	-854
23837924	-853
23839200	-852
23840472	-851
23841748	-849
23843024	-848
23844296	-847
23845572	-846
23846848	-845
23848124	-844
23849396	-843
23850672	-842
23851948	-841
23853224	-840
23854496	-839
23855772	-837
23857048	-836
23858324	-835
23859596	-834
23860872	-833
23862148	-832
23863424	-831
23864700	-830
23865972	-829
23867248	-828
23868524	-826
23869796	-825
23871072	-824
23872348	-823
23873624	-822
23874896	-821
23876172	-820
23877448	-819
23878724	-818
23879996	-816
23881272	-815
23882548	-814
23883824	-813
23885096	-812
23886372	-811
23887648	-810
23888924	-809
23890196	-808
23891472	-806
23892748	-805
23894028	-804
23895296	-803
23896572	-802
23897860	-801
23899124	-800
23900396	-799
23901672	-797
23902948	-796
23904224	-795
23905496	-794
23906772	-793
23908048	-792
23909324	-791
23910600	-790
23911872	-789
23913148	-787
23914424	-786
23915696	-785
23916972	-784
23918248	-783
23919524	-782
23920796	-781
23922072	-780
23923348	-778
23924624	-777
23925896	-776
23927172	-775
23928448	-774
23929724	-773
23931000	-772
23932272	-771
23933548	-769
23934824	-768
23936096	-767
23937372	-766
23938648	-765
23939924	-764
23941196	-763
23942472	-762
23943748	-760
23945024	-759
23946296	-758
23947572	-757
23948848	-756
23950124	-755
23951396	-754
23952672	-753
23953948	-751
23955224	-750
23956500	-749
23957772	-748
23959048	-747
23960324	-746
23961596	-745
23962872	-744
23964148	-742
23965424	-741
23966696	-740
23967972	-739
23969248	-738
23970524	-737
23971796	-736
23973072	-735
23974348	-733
23975624	-732
23976896	-731
23978172	-730
23979448	-729
23980724	-728
23981996	-727
23983272	-726
23984548	-724
23985824	-723
23987096	-722
23988372	-721
23989648	-720
23990924	-719
23992196	-718
23993472	-717
23994748	-715
23996024	-714
23997296	-713
23998572	-712
23999848	-711
24001124	-710
24002396	-709
24003672	-708
24004948	-706
24006224	-705
24007496	-704
24008772	-703
24010048	-702
24011324	-701
24012596	-700
24013872	-698
24015148	-697
24016424	-696
24017696	-695
24018972	-694
24020248	-693
24021524	-692
24022796	-691
24024080	-689
24025348	-688
24026624	-687
24027896	-686
24029172	-685
24030448	-684
24031724	-682
24033000	-681
24034272	-680
24035548	-679
24036824	-678
24038096	-677
24039372	-676
24040648	-674
24041924	-673
24043196	-672
24044472	-671
24045748	-670
24047024	-669
24048296	-667
24049572	-666
24050848	-665
24052124	-664
24053396	-663
24054672	-662
24055948	-660
24057224	-659
24058496	-658
24059772	-657
24061048	-656
24062324	-655
24063596	-653
24064872	-652
24066148	-651
24067432	-650
24068696	-649
24069972	-647
24071248	-646
24072524	-645
24073796	-644
24075072	-643
24076348	-642
24077624	-640
24078900	-639
24080172	-638
24081448	-637
24082724	-636
24083996	-634
24085272	-633
24086548	-632
24087824	-631
24089096	-630
24090372	-628
24091652	-627
24092924	-626
24094196	-625
24095472	-624
24096748	-623
24098024	-621
24099296	-620
24100572	-619
24101848	-618
24103124	-617
24104396	-615
24105672	-614
24106948	-613
24108224	-612
24109500	-611
24110772	-609
24112048	-608
24113324	-607
24114596	-606
