micros	tikcs
9622908	-1555
9624184	-1555
9625460	-1555
9626736	-1555
9628008	-1555
9629284	-1555
9630560	-1555
9631836	-1555
9633108	-1555
9634384	-1555
9635660	-1555
9636936	-1555
9638208	-1555
9639484	-1555
9640760	-1555
9642036	-1555
9643308	-1555
9644584	-1555
9645860	-1555
9647136	-1555
9648408	-1555
9649684	-1555
9650960	-1555
9652240	-1555
9653508	-1555
9654784	-1555
9656060	-1555
9657336	-1555
9658608	-1555
9659884	-1555
9661160	-1555
9662436	-1555
9663708	-1555
9664984	-1555
9666260	-1555
9667536	-1555
9668808	-1555
9670084	-1555
9671360	-1555
9672636	-1555
9673908	-1555
9675184	-1555
9676460	-1555
9677736	-1555
9679008	-1555
9680284	-1555
9681560	-1555
9682836	-1555
9684108	-1555
9685384	-1555
9686660	-1555
9687936	-1555
9689208	-1555
9690484	-1555
9691760	-1555
9693036	-1555
9694308	-1555
9695584	-1555
9696860	-1555
9698136	-1555
9699408	-1555
9700684	-1555
9701960	-1555
9703236	-1555
9704508	-1555
9705784	-1555
9707060	-1555
9708336	-1555
9709608	-1555
9710884	-1555
9712160	-1555
9713436	-1555
9714708	-1555
9715984	-1555
9717260	-1555
9718536	-1555
9719816	-1555
9721084	-1555
9722360	-1555
9723636	-1555
9724908	-1555
9726184	-1555
9727460	-1555
9728736	-1555
9730008	-1555
9731284	-1555
9732560	-1555
9733836	-1555
9735108	-1555
9736384	-1555
9737660	-1555
9738936	-1555
9740208	-1555
9741484	-1555
9742760	-1555
9744036	-1555
9745308	-1555
9746584	-1555
9747860	-1555
9749136	-1555
9750408	-1555
9751684	-1555
9752960	-1555
9754236	-1555
9755508	-1555
9756784	-1555
9758060	-1555
9759336	-1555
9760608	-1555
9761884	-1555
9763160	-1555
9764436	-1555
9765708	-1555
9766984	-1555
9768260	-1555
9769536	-1555
9770808	-1555
9772084	-1555
9773360	-1555
9774636	-1555
9775908	-1555
9777184	-1555
9778460	-1555
9779736	-1555
9781008	-1555
9782292	-1555
9783560	-1555
9784836	-1555
9786108	-1555
9787384	-1555
9788660	-1555
9789936	-1555
9791208	-1555
9792484	-1555
9793760	-1555
9795036	-1555
9796308	-1555
9797584	-1555
9798860	-1555
9800136	-1555
9801408	-1555
9802684	-1555
9803960	-1555
9805236	-1555
9806508	-1555
9807784	-1555
9809060	-1555
9810336	-1555
9811608	-1555
9812884	-1555
9814160	-1555
9815436	-1555
9816708	-1555
9817984	-1555
9819260	-1555
9820536	-1555
9821808	-1555
9823084	-1555
9824360	-1555
9825636	-1555
9826908	-1555
9828184	-1555
9829460	-1555
9830736	-1555
9832008	-1555
9833284	-1555
9834560	-1555
9835836	-1555
9837108	-1555
9838384	-1555
9839660	-1555
9840936	-1555
9842208	-1555
9843484	-1555
9844760	-1555
9846036	-1555
9847308	-1555
9848584	-1555
9849864	-1555
9851136	-1555
9852408	-1555
9853684	-1555
9854960	-1555
9856236	-1555
9857508	-1555
9858784	-1555
9860060	-1555
9861336	-1555
9862608	-1555
9863884	-1555
9865160	-1555
9866436	-1555
9867708	-1555
9868984	-1555
9870260	-1555
9871536	-1555
9872808	-1555
9874084	-1555
9875360	-1555
9876636	-1555
9877908	-1555
9879184	-1555
9880460	-1555
9881736	-1555
9883008	-1555
9884284	-1555
9885560	-1555
9886836	-1555
9888108	-1555
9889384	-1555
9890660	-1555
9891936	-1555
9893208	-1555
9894484	-1555
9895760	-1555
9897036	-1555
9898308	-1555
9899584	-1555
9900860	-1555
9902136	-1555
9903408	-1555
9904684	-1555
9905960	-1555
9907236	-1555
9908508	-1555
9909784	-1555
9911060	-1555
9912340	-1555
9913608	-1555
9914884	-1555
9916160	-1555
9917436	-1555
9918708	-1555
9919984	-1555
9921260	-1555
9922536	-1555
9923808	-1555
9925084	-1555
9926360	-1555
9927636	-1555
9928908	-1555
9930184	-1555
9931460	-1555
9932736	-1555
9934008	-1555
9935284	-1555
9936560	-1555
9937836	-1555
9939108	-1555
9940384	-1555
9941660	-1555
9942936	-1555
9944208	-1555
9945484	-1555
9946760	-1555
9948036	-1555
9949308	-1555
9950584	-1555
9951860	-1555
9953136	-1555
9954408	-1555
9955684	-1555
9956960	-1555
9958236	-1555
9959508	-1555
9960784	-1555
9962060	-1555
9963336	-1555
9964608	-1555
9965884	-1555
9967160	-1555
9968436	-1555
9969708	-1555
9970984	-1555
9972260	-1555
9973536	-1555
9974808	-1555
9976084	-1555
9977360	-1555
9978636	-1555
9979916	-1555
9981184	-1555
9982460	-1555
9983736	-1555
9985008	-1555
9986284	-1555
9987560	-1555
9988836	-1555
9990108	-1555
9991384	-1555
9992660	-1555
9993936	-1555
9995208	-1555
9996484	-1554
9997760	-1554
9999036	-1554
10000308	-1554
10001668	-1554
10003028	-1554
10004388	-1554
10005748	-1554
10007108	-1554
10008468	-1554
10009828	-1554
10011188	-1554
10012548	-1554
10013908	-1554
10015268	-1554
10016628	-1554
10017988	-1554
10019348	-1554
10020708	-1554
10022068	-1554
10023428	-1554
10024788	-1554
10026148	-1554
10027508	-1554
10028868	-1554
10030228	-1554
10031588	-1554
10032948	-1554
10034308	-1554
10035668	-1554
10037028	-1554
10038388	-1554
10039748	-1554
10041108	-1554
10042468	-1554
10043828	-1554
10045188	-1554
10046548	-1554
10047908	-1554
10049268	-1554
10050628	-1554
10051988	-1554
10053348	-1554
10054708	-1554
10056068	-1554
10057428	-1554
10058788	-1554
10060148	-1554
10061508	-1554
10062868	-1554
10064228	-1554
10065588	-1554
10066956	-1554
10068308	-1554
10069668	-1554
10071028	-1554
10072388	-1554
10073748	-1554
10075108	-1554
10076468	-1554
10077828	-1554
10079188	-1554
10080548	-1554
10081908	-1554
10083268	-1554
10084628	-1554
10085988	-1554
10087348	-1554
10088708	-1554
10090068	-1554
10091428	-1554
10092788	-1554
10094148	-1554
10095508	-1554
10096868	-1554
10098228	-1554
10099588	-1554
10100948	-1554
10102308	-1554
10103668	-1554
10105028	-1554
10106388	-1554
10107748	-1554
10109108	-1554
10110468	-1554
10111828	-1554
10113188	-1554
10114548	-1554
10115908	-1554
10117268	-1554
10118628	-1554
10119988	-1554
10121348	-1554
10122708	-1554
10124068	-1554
10125428	-1554
10126788	-1554
10128148	-1554
10129508	-1554
10130868	-1554
10132228	-1554
10133588	-1554
10134948	-1554
10136308	-1554
10137668	-1554
10139028	-1554
10140388	-1554
10141748	-1554
10143108	-1554
10144468	-1554
10145828	-1554
10147188	-1554
10148548	-1554
10149908	-1554
10151268	-1554
10152628	-1554
10153996	-1554
10155348	-1554
10156708	-1554
10158068	-1554
10159428	-1554
10160788	-1554
10162148	-1554
10163508	-1554
10164868	-1554
10166228	-1554
10167588	-1554
10168948	-1554
10170308	-1554
10171668	-1554
10173028	-1554
10174388	-1554
10175748	-1554
10177108	-1554
10178468	-1554
10179828	-1554
10181188	-1554
10182548	-1554
10183908	-1554
10185268	-1554
10186628	-1554
10187988	-1554
10189348	-1554
10190708	-1554
10192068	-1554
10193428	-1554
10194788	-1554
10196148	-1554
10197508	-1554
10198868	-1554
10200228	-1554
10201588	-1554
10202948	-1554
10204308	-1554
10205668	-1554
10207028	-1553
10208388	-1553
10209748	-1553
10211108	-1553
10212468	-1553
10213828	-1553
10215188	-1553
10216548	-1552
10217908	-1552
10219268	-1552
10220628	-1552
10221988	-1552
10223348	-1552
10224708	-1551
10226068	-1551
10227428	-1551
10228788	-1551
10230148	-1551
10231508	-1551
10232868	-1550
10234228	-1550
10235588	-1550
10236948	-1550
10238308	-1549
10239668	-1549
10241036	-1549
10242388	-1549
10243748	-1549
10245108	-1548
10246468	-1548
10247828	-1548
10249188	-1548
10250548	-1547
10251908	-1547
10253268	-1547
10254628	-1547
10255988	-1547
10257348	-1546
10258708	-1546
10260068	-1546
10261428	-1546
10262788	-1545
10264148	-1545
10265508	-1545
10266868	-1544
10268228	-1544
10269588	-1544
10270948	-1544
10272308	-1543
10273668	-1543
10275028	-1543
10276388	-1543
10277748	-1542
10279108	-1542
10280468	-1542
10281828	-1541
10283188	-1541
10284548	-1541
10285908	-1540
10287268	-1540
10288628	-1540
10289988	-1540
10291348	-1539
10292708	-1539
10294068	-1539
10295428	-1538
10296788	-1538
10298148	-1538
10299508	-1537
10300868	-1537
10302228	-1537
10303588	-1537
10304948	-1536
10306308	-1536
10307668	-1536
10309028	-1535
10310388	-1535
10311748	-1535
10313108	-1534
10314468	-1534
10315828	-1534
10317188	-1533
10318548	-1533
10319908	-1533
10321268	-1532
10322628	-1532
10323988	-1532
10325348	-1531
10326708	-1531
10328076	-1531
10329428	-1530
10330788	-1530
10332148	-1530
10333508	-1529
10334868	-1529
10336228	-1529
10337588	-1528
10338948	-1528
10340308	-1528
10341668	-1527
10343028	-1527
10344388	-1527
10345748	-1526
10347108	-1526
10348468	-1526
10349828	-1525
10351188	-1525
10352548	-1525
10353908	-1524
10355268	-1524
10356628	-1524
10357988	-1523
10359348	-1523
10360708	-1523
10362068	-1522
10363428	-1522
10364788	-1521
10366148	-1521
10367508	-1521
10368868	-1520
10370228	-1520
10371588	-1520
10372948	-1519
10374308	-1519
10375668	-1519
10377028	-1518
10378388	-1518
10379748	-1517
10381108	-1517
10382468	-1517
10383832	-1516
10385188	-1516
10386548	-1515
10387908	-1515
10389268	-1515
10390628	-1514
10391988	-1514
10393348	-1513
10394708	-1513
10396068	-1513
10397440	-1512
10398788	-1512
10400148	-1511
10401508	-1511
10402868	-1511
10404228	-1510
10405588	-1510
10406948	-1509
10408308	-1509
10409668	-1509
10411028	-1508
10412388	-1508
10413748	-1507
10415116	-1507
10416468	-1506
10417828	-1506
10419188	-1506
10420548	-1505
10421908	-1505
10423268	-1504
10424628	-1504
10425988	-1503
10427348	-1503
10428708	-1503
10430068	-1502
10431428	-1502
10432788	-1501
10434148	-1501
10435508	-1500
10436868	-1500
10438228	-1499
10439588	-1499
10440948	-1499
10442308	-1498
10443668	-1498
10445028	-1497
10446388	-1497
10447748	-1496
10449108	-1496
10450468	-1495
10451828	-1495
10453188	-1495
10454548	-1494
10455908	-1494
10457268	-1493
10458628	-1493
10459988	-1492
10461348	-1492
10462708	-1491
10464068	-1491
10465428	-1490
10466788	-1490
10468148	-1489
10469508	-1489
10470868	-1489
10472228	-1488
10473588	-1488
10474948	-1487
10476308	-1487
10477672	-1486
10479028	-1486
10480388	-1485
10481748	-1485
10483108	-1484
10484468	-1484
10485828	-1483
10487188	-1483
10488548	-1483
10489908	-1482
10491268	-1482
10492628	-1481
10493988	-1481
10495348	-1480
10496708	-1480
10498068	-1479
10499428	-1479
10500788	-1478
10502156	-1478
10503508	-1477
10504868	-1477
10506228	-1476
10507588	-1476
10508948	-1475
10510308	-1475
10511668	-1475
10513028	-1474
10514388	-1474
10515748	-1473
10517108	-1473
10518468	-1472
10519828	-1472
10521188	-1471
10522548	-1471
10523916	-1470
10525268	-1470
10526628	-1469
10527988	-1469
10529348	-1468
10530708	-1468
10532068	-1467
10533428	-1467
10534788	-1466
10536148	-1466
10537508	-1465
10538868	-1465
10540228	-1464
10541588	-1464
10542948	-1464
10544308	-1463
10545668	-1463
10547028	-1462
10548388	-1462
10549748	-1461
10551108	-1461
10552468	-1460
10553828	-1460
10555200	-1459
10556548	-1459
10557908	-1458
10559268	-1458
10560628	-1457
10561988	-1457
10563348	-1456
10564708	-1456
10566068	-1455
10567428	-1455
10568788	-1454
10570148	-1454
10571508	-1453
10572868	-1453
10574228	-1452
10575588	-1452
10576948	-1451
10578308	-1451
10579668	-1450
10581028	-1450
10582388	-1449
10583748	-1449
10585108	-1448
10586468	-1448
10587828	-1447
10589196	-1447
10590548	-1446
10591908	-1446
10593268	-1445
10594628	-1445
10595988	-1444
10597348	-1444
10598708	-1443
10600068	-1443
10601428	-1442
10602788	-1441
10604148	-1441
10605508	-1440
10606868	-1440
10608228	-1439
10609588	-1439
10610948	-1438
10612308	-1438
10613668	-1437
10615028	-1437
10616388	-1436
10617748	-1436
10619108	-1435
10620468	-1434
10621828	-1434
10623188	-1433
10624548	-1433
10625908	-1432
10627268	-1432
10628628	-1431
10629988	-1431
10631348	-1430
10632708	-1429
10634068	-1429
10635428	-1428
10636788	-1428
10638148	-1427
10639508	-1427
10640868	-1426
10642228	-1426
10643588	-1425
10644948	-1424
10646308	-1424
10647668	-1423
10649028	-1423
10650388	-1422
10651748	-1422
10653108	-1421
10654468	-1420
10655828	-1420
10657188	-1419
10658548	-1419
10659908	-1418
10661268	-1418
10662628	-1417
10663988	-1416
10665348	-1416
10666708	-1415
10668068	-1415
10669428	-1414
10670788	-1414
10672148	-1413
10673508	-1412
10674868	-1412
10676236	-1411
10677588	-1411
10678948	-1410
10680308	-1410
10681668	-1409
10683028	-1408
10684388	-1408
10685748	-1407
10687108	-1407
10688468	-1406
10689828	-1406
10691188	-1405
10692548	-1404
10693908	-1404
10695268	-1403
10696628	-1403
10697988	-1402
10699348	-1401
10700708	-1401
10702068	-1400
10703428	-1400
10704788	-1399
10706148	-1399
10707508	-1398
10708868	-1397
10710228	-1397
10711588	-1396
10712948	-1396
10714308	-1395
10715668	-1394
10717028	-1394
10718388	-1393
10719748	-1393
10721108	-1392
10722468	-1391
10723828	-1391
10725188	-1390
10726548	-1390
10727908	-1389
10729268	-1389
10730628	-1388
10731988	-1387
10733348	-1387
10734720	-1386
10736068	-1386
10737428	-1385
10738788	-1384
10740148	-1384
10741508	-1383
10742868	-1383
10744228	-1382
10745588	-1381
10746948	-1381
10748308	-1380
10749668	-1380
10751028	-1379
10752388	-1378
10753748	-1378
10755108	-1377
10756468	-1377
10757828	-1376
10759188	-1376
10760548	-1375
10761908	-1374
10763276	-1374
10764628	-1373
10765988	-1373
10767348	-1372
10768708	-1371
10770068	-1371
10771428	-1370
10772788	-1370
10774148	-1369
10775508	-1368
10776868	-1368
10778228	-1367
10779588	-1367
10780948	-1366
10782308	-1365
10783668	-1365
10785028	-1364
10786388	-1363
10787748	-1363
10789108	-1362
10790468	-1362
10791828	-1361
10793188	-1360
10794548	-1360
10795908	-1359
10797268	-1358
10798628	-1358
10799988	-1357
10801348	-1356
10802708	-1356
10804068	-1355
10805428	-1355
10806788	-1354
10808148	-1353
10809508	-1353
10810868	-1352
10812228	-1351
10813588	-1351
10814948	-1350
10816308	-1349
10817668	-1349
10819028	-1348
10820388	-1347
10821748	-1347
10823108	-1346
10824468	-1345
10825828	-1345
10827188	-1344
10828548	-1343
10829908	-1343
10831268	-1342
10832628	-1341
10833988	-1341
10835348	-1340
10836708	-1339
10838068	-1339
10839428	-1338
10840788	-1337
10842148	-1337
10843508	-1336
10844868	-1335
10846228	-1335
10847588	-1334
10848948	-1333
10850316	-1333
10851668	-1332
10853028	-1331
10854388	-1331
10855748	-1330
10857108	-1329
10858468	-1329
10859828	-1328
10861188	-1327
10862548	-1327
10863908	-1326
10865268	-1325
10866628	-1325
10867988	-1324
10869348	-1323
10870708	-1323
10872068	-1322
10873428	-1321
10874788	-1321
10876148	-1320
10877508	-1319
10878868	-1319
10880228	-1318
10881588	-1317
10882948	-1316
10884308	-1316
10885668	-1315
10887028	-1314
10888388	-1314
10889748	-1313
10891108	-1312
10892468	-1312
10893828	-1311
10895188	-1310
10896548	-1310
10897908	-1309
10899268	-1308
10900628	-1308
10901988	-1307
10903348	-1306
10904708	-1306
10906068	-1305
10907428	-1304
10908788	-1303
10910148	-1303
10911516	-1302
10912868	-1301
10914228	-1301
10915588	-1300
10916948	-1299
10918308	-1299
10919668	-1298
10921028	-1297
10922388	-1297
10923748	-1296
10925108	-1295
10926468	-1295
10927828	-1294
10929188	-1293
10930548	-1292
10931908	-1292
10933272	-1291
10934628	-1290
10935988	-1290
10937356	-1289
10938708	-1288
10940068	-1288
10941428	-1287
10942788	-1286
10944148	-1286
10945508	-1285
10946868	-1284
10948228	-1283
10949588	-1283
10950952	-1282
10952308	-1281
10953668	-1281
10955028	-1280
10956388	-1279
10957748	-1279
10959108	-1278
10960468	-1277
10961828	-1277
10963188	-1276
10964548	-1275
10965908	-1274
10967268	-1274
10968628	-1273
10969988	-1272
10971348	-1272
10972708	-1271
10974068	-1270
10975428	-1270
10976788	-1269
10978148	-1268
10979508	-1267
10980868	-1267
10982228	-1266
10983588	-1265
10984948	-1265
10986308	-1264
10987668	-1263
10989028	-1262
10990388	-1262
10991748	-1261
10993108	-1260
10994468	-1259
10995828	-1259
10997188	-1258
10998548	-1257
10999908	-1256
11001268	-1256
11002628	-1255
11003988	-1254
11005348	-1253
11006708	-1253
11008068	-1252
11009428	-1251
11010788	-1251
11012148	-1250
11013508	-1249
11014868	-1248
11016228	-1248
11017588	-1247
11018948	-1246
11020308	-1245
11021668	-1245
11023028	-1244
11024396	-1243
11025748	-1242
11027108	-1241
11028468	-1241
11029828	-1240
11031188	-1239
11032548	-1238
11033908	-1238
11035268	-1237
11036628	-1236
11037988	-1235
11039348	-1235
11040708	-1234
11042080	-1233
11043428	-1232
11044788	-1232
11046148	-1231
11047508	-1230
11048868	-1229
11050228	-1228
11051588	-1228
11052948	-1227
11054308	-1226
11055668	-1225
11057028	-1225
11058388	-1224
11059748	-1223
11061108	-1222
11062468	-1222
11063828	-1221
11065188	-1220
11066548	-1219
11067908	-1218
11069268	-1218
11070628	-1217
11071988	-1216
11073348	-1215
11074708	-1215
11076068	-1214
11077428	-1213
11078788	-1212
11080148	-1212
11081508	-1211
11082868	-1210
11084228	-1209
11085588	-1208
11086948	-1208
11088308	-1207
11089668	-1206
11091028	-1205
11092388	-1205
11093748	-1204
11095108	-1203
11096468	-1202
11097828	-1201
11099188	-1201
11100548	-1200
11101908	-1199
11103268	-1198
11104628	-1197
11105988	-1197
11107348	-1196
11108708	-1195
11110068	-1194
11111436	-1194
11112788	-1193
11114148	-1192
11115508	-1191
11116868	-1190
11118228	-1190
11119588	-1189
11120948	-1188
11122308	-1187
11123668	-1187
11125028	-1186
11126388	-1185
11127748	-1184
11129108	-1183
11130468	-1183
11131828	-1182
11133188	-1181
11134548	-1180
11135908	-1180
11137268	-1179
11138628	-1178
11139988	-1177
11141348	-1176
11142708	-1176
11144068	-1175
11145428	-1174
11146788	-1173
11148148	-1173
11149508	-1172
11150868	-1171
11152228	-1170
11153588	-1169
11154948	-1169
11156308	-1168
11157668	-1167
11159028	-1166
11160388	-1166
11161748	-1165
11163108	-1164
11164468	-1163
11165828	-1162
11167188	-1162
11168548	-1161
11169908	-1160
11171268	-1159
11172628	-1158
11173988	-1158
11175348	-1157
11176720	-1156
11178068	-1155
11179428	-1154
11180788	-1154
11182148	-1153
11183508	-1152
11184868	-1151
11186228	-1150
11187588	-1150
11188948	-1149
11190308	-1148
11191668	-1147
11193028	-1146
11194388	-1145
11195748	-1145
11197108	-1144
11198476	-1143
11199828	-1142
11201188	-1141
11202548	-1140
11203908	-1140
11205268	-1139
11206628	-1138
11207988	-1137
11209348	-1136
11210708	-1135
11212068	-1135
11213428	-1134
11214788	-1133
11216152	-1132
11217508	-1131
11218868	-1130
11220228	-1129
11221588	-1129
11222948	-1128
11224308	-1127
11225668	-1126
11227028	-1125
11228388	-1124
11229748	-1123
11231108	-1123
11232468	-1122
11233828	-1121
11235188	-1120
11236548	-1119
11237908	-1118
11239268	-1117
11240628	-1117
11241988	-1116
11243348	-1115
11244708	-1114
11246068	-1113
11247428	-1112
11248788	-1111
11250148	-1111
11251508	-1110
11252868	-1109
11254228	-1108
11255588	-1107
11256948	-1106
11258308	-1105
11259668	-1104
11261028	-1104
11262388	-1103
11263748	-1102
11265108	-1101
11266468	-1100
11267828	-1099
11269188	-1098
11270548	-1097
11271908	-1097
11273268	-1096
11274628	-1095
11275988	-1094
11277348	-1093
11278708	-1092
11280068	-1091
11281428	-1090
11282788	-1090
11284148	-1089
11285516	-1088
11286868	-1087
11288240	-1086
11289588	-1085
11290948	-1084
11292308	-1083
11293668	-1082
11295028	-1082
11296388	-1081
11297748	-1080
11299108	-1079
11300468	-1078
11301828	-1077
11303188	-1076
11304548	-1075
11305908	-1075
11307268	-1074
11308628	-1073
11309988	-1072
11311348	-1071
11312708	-1070
11314068	-1069
11315428	-1068
11316788	-1067
11318148	-1067
11319508	-1066
11320868	-1065
11322228	-1064
11323588	-1063
11324948	-1062
11326308	-1061
11327668	-1060
11329028	-1059
11330388	-1059
11331748	-1058
11333108	-1057
11334468	-1056
11335828	-1055
11337188	-1054
11338548	-1053
11339908	-1052
11341268	-1051
11342628	-1051
11343988	-1050
11345348	-1049
11346708	-1048
11348068	-1047
11349428	-1046
11350788	-1045
11352148	-1044
11353508	-1043
11354868	-1043
11356228	-1042
11357588	-1041
11358948	-1040
11360308	-1039
11361668	-1038
11363028	-1037
11364388	-1036
11365748	-1035
11367108	-1035
11368468	-1034
11369828	-1033
11371188	-1032
11372556	-1031
11373908	-1030
11375268	-1029
11376628	-1028
11377988	-1027
11379348	-1026
11380708	-1026
11382068	-1025
11383428	-1024
11384788	-1023
11386148	-1022
11387508	-1021
11388868	-1020
11390228	-1019
11391588	-1018
11392948	-1017
11394308	-1016
11395668	-1015
11397028	-1014
11398388	-1014
11399748	-1013
11401108	-1012
11402468	-1011
11403828	-1010
11405188	-1009
11406548	-1008
11407908	-1007
11409268	-1006
11410628	-1005
11411988	-1004
11413348	-1003
11414708	-1002
11416068	-1001
11417428	-1000
11418788	-999
11420064	-999
11421340	-998
11422616	-997
11423888	-996
11425164	-995
11426440	-994
11427716	-993
11428988	-992
11430264	-991
11431540	-991
11432816	-990
11434088	-989
11435364	-988
11436640	-987
11437916	-986
11439188	-985
11440464	-984
11441740	-983
11443016	-983
11444288	-982
11445564	-981
11446840	-980
11448124	-979
11449388	-978
11450664	-977
11451940	-976
11453216	-975
11454488	-974
11455764	-974
11457040	-973
11458316	-972
11459596	-971
11460864	-970
11462140	-969
11463416	-968
11464688	-967
11465964	-966
11467240	-965
11468516	-965
11469788	-964
11471064	-963
11472340	-962
11473624	-961
11474888	-960
11476164	-959
11477440	-958
11478716	-957
11479988	-956
11481264	-956
11482540	-955
11483816	-954
11485088	-953
11486364	-952
11487640	-951
11488916	-950
11490188	-949
11491464	-948
11492740	-947
11494016	-946
11495288	-946
11496564	-945
11497840	-944
11499116	-943
11500388	-942
11501664	-941
11502940	-940
11504216	-939
11505488	-938
11506764	-937
11508040	-936
11509316	-936
11510588	-935
11511864	-934
11513140	-933
11514416	-932
11515688	-931
11516964	-930
11518240	-929
11519516	-928
11520788	-927
11522068	-926
11523340	-926
11524616	-925
11525888	-924
11527164	-923
11528440	-922
11529716	-921
11530988	-920
11532264	-919
11533540	-918
11534816	-917
11536088	-916
11537364	-916
11538640	-915
11539916	-914
11541188	-913
11542464	-912
11543748	-911
11545016	-910
11546288	-909
11547564	-908
11548840	-907
11550116	-906
11551388	-905
11552664	-905
11553940	-904
11555216	-903
11556488	-902
11557764	-901
11559040	-900
11560316	-899
11561588	-898
11562864	-897
11564140	-896
11565416	-895
11566688	-895
11567964	-894
11569240	-893
11570516	-892
11571788	-891
11573064	-890
11574340	-889
11575616	-888
11576888	-887
11578164	-886
11579440	-885
11580716	-884
11581988	-883
11583264	-882
11584540	-881
11585816	-881
11587088	-880
11588364	-879
11589644	-878
11590916	-877
11592188	-876
11593464	-875
11594740	-874
11596016	-873
11597288	-872
11598564	-871
11599840	-870
11601116	-869
11602388	-868
11603664	-867
11604940	-866
11606216	-865
11607488	-864
11608764	-863
11610040	-862
11611316	-862
11612588	-861
11613864	-860
11615140	-859
11616416	-858
11617688	-857
11618964	-856
11620240	-855
11621516	-854
11622788	-853
11624076	-852
11625340	-851
11626616	-850
11627888	-849
11629164	-848
11630440	-847
11631716	-846
11632988	-845
11634264	-844
11635540	-843
11636816	-842
11638088	-841
11639364	-840
11640640	-839
11641916	-838
11643188	-837
11644464	-836
11645740	-835
11647016	-834
11648288	-833
11649564	-833
11650840	-832
11652116	-831
11653388	-830
11654664	-829
11655940	-828
11657216	-827
11658488	-826
11659764	-825
11661040	-824
11662316	-823
11663588	-822
11664864	-821
11666140	-820
11667416	-819
11668688	-818
11669964	-817
11671252	-816
11672516	-815
11673788	-814
11675064	-813
11676340	-812
11677616	-811
11678888	-810
11680164	-809
11681440	-808
11682716	-807
11683988	-806
11685264	-805
11686540	-804
11687816	-803
11689088	-802
11690364	-801
11691640	-800
11692916	-799
11694188	-798
11695464	-797
11696740	-796
11698016	-795
11699288	-794
11700564	-793
11701840	-792
11703116	-791
11704388	-790
11705664	-789
11706940	-788
11708216	-787
11709488	-786
11710764	-785
11712040	-784
11713316	-783
11714588	-782
11715864	-781
11717140	-780
11718416	-779
11719696	-778
11720964	-777
11722240	-777
11723516	-776
11724788	-775
11726064	-774
11727340	-773
11728616	-772
11729888	-771
11731164	-770
11732440	-769
11733716	-768
11734988	-767
11736264	-766
11737540	-765
11738816	-764
11740088	-763
11741364	-762
11742640	-761
11743916	-760
11745188	-759
11746464	-758
11747740	-757
11749016	-756
11750288	-755
11751564	-754
11752840	-753
11754116	-752
11755388	-751
11756664	-750
11757940	-749
11759216	-748
11760488	-747
11761772	-746
11763052	-745
11764316	-744
11765588	-743
11766864	-742
11768140	-741
11769416	-740
11770688	-739
11771964	-738
11773240	-737
11774516	-736
11775788	-735
11777064	-734
11778340	-733
11779624	-732
11780900	-731
11782168	-730
11783440	-729
11784716	-728
11785988	-727
11787272	-726
11788540	-725
11789816	-724
11791088	-723
11792364	-722
11793640	-721
11794916	-720
11796188	-719
11797464	-718
11798740	-717
11800016	-716
11801288	-715
11802564	-714
11803840	-713
11805116	-712
11806388	-710
11807664	-709
11808940	-708
11810216	-707
11811488	-706
11812764	-705
11814040	-704
11815316	-703
11816588	-702
11817864	-701
11819140	-700
11820416	-699
11821688	-698
11822964	-697
11824240	-696
11825516	-695
11826788	-694
11828064	-693
11829352	-692
11830616	-691
11831888	-690
11833164	-689
11834440	-688
11835716	-687
11836988	-686
11838264	-685
11839540	-684
11840816	-683
11842088	-681
11843364	-680
11844640	-679
11845916	-678
11847188	-677
11848464	-676
11849744	-675
11851016	-674
11852288	-673
11853564	-672
11854840	-671
11856116	-670
11857388	-669
11858664	-668
11859940	-667
11861216	-666
11862488	-665
11863764	-664
11865040	-663
11866316	-662
11867588	-661
11868864	-660
11870140	-658
11871416	-657
11872688	-656
11873964	-655
11875240	-654
11876516	-653
11877788	-652
11879064	-651
11880340	-650
11881616	-649
11882888	-648
11884164	-647
11885452	-646
11886716	-645
11887988	-644
11889264	-643
11890540	-642
11891816	-641
11893088	-640
11894364	-638
11895640	-637
11896916	-636
11898188	-635
11899464	-634
11900740	-633
11902016	-632
11903288	-631
11904564	-630
11905840	-629
11907116	-628
11908388	-627
11909664	-626
11910940	-625
11912216	-624
11913488	-623
11914764	-622
11916040	-621
11917320	-620
11918588	-618
11919864	-617
11921140	-616
11922416	-615
11923688	-614
11924964	-613
11926240	-612
11927516	-611
11928788	-610
11930064	-609
11931340	-608
11932616	-607
11933888	-606
11935164	-605
11936440	-604
11937716	-603
11938988	-602
11940264	-601
11941540	-599
11942816	-598
11944088	-597
11945364	-596
11946640	-595
11947916	-594
11949188	-593
11950464	-592
11951740	-591
11953016	-590
11954288	-589
11955572	-588
11956840	-587
11958116	-586
11959388	-585
11960664	-584
11961940	-583
11963216	-582
11964488	-580
11965764	-579
11967040	-578
11968316	-577
11969588	-576
11970864	-575
11972140	-574
11973416	-573
11974688	-572
11975964	-571
11977240	-570
11978516	-569
11979796	-568
11981064	-567
11982340	-565
11983616	-564
11984888	-563
11986164	-562
11987440	-561
11988716	-560
11989988	-559
11991264	-558
11992540	-557
11993816	-556
11995088	-555
11996364	-554
11997640	-552
11998916	-551
12000188	-550
12001464	-549
12002740	-548
12004016	-547
12005288	-546
12006564	-545
12007840	-544
12009116	-543
12010388	-542
12011664	-540
12012940	-539
12014216	-538
